Depth
-0.022393
-0.023385
-0.037489
-0.034299
-0.011172
0.022108
0.057907
0.075772
0.09218
0.10633
0.13729
0.15813
0.15308
0.17825
0.20779
0.22148
0.25122
0.28552
0.30968
0.33255
0.34791
0.35656
0.37115
0.38698
0.39086
0.38837
0.39083
0.38493
0.37684
0.38615
0.39065
0.37996
0.37723
0.38541
0.39022
0.3888
0.39716
0.40601
0.40587
0.40189
0.4016
0.40527
0.4074
0.40506
0.40636
0.40774
0.40519
0.41263
0.41074
0.39675
0.38404
0.37552
0.37131
0.38406
0.39733
0.39257
0.38439
0.38015
0.38285
0.38836
0.39498
0.38558
0.37315
0.38114
0.39133
0.39272
0.39638
0.40534
0.40939
0.40055
0.3955
0.39452
0.38977
0.37966
0.36963
0.36479
0.36528
0.36974
0.36771
0.36091
0.35942
0.36432
0.36605
0.37296
0.37114
0.36518
0.35933
0.36148
0.37167
0.37413
0.35585
0.30173
0.24745
0.2098
0.17817
0.14229
0.10937
0.096447
0.083522
0.074272
0.078363
0.089273
0.10791
0.1147
0.11641
0.13234
0.15899
0.16488
0.13614
0.10784
0.084559
0.054485
0.015595
-0.0062004
-0.012365
-0.023103
-0.03318
-0.03539
-0.024545
-0.015141
-0.016694
-0.02694
-0.031266
-0.034221
-0.034155
-0.02746
-0.02922
-0.029648
-0.022262
-0.016232
-0.014457
-0.021421
-0.031334
-0.031027
-0.031931
-0.035147
-0.032606
-0.029746
-0.033264
-0.047657
-0.046616
-0.037243
-0.037934
-0.032933
-0.030918
-0.030779
-0.024113
-0.015472
-0.016061
-0.018582
-0.012117
-0.0069417
-0.00055943
0.0062244
0.0081485
0.0010573
-0.0053915
0.0026017
0.001878
-0.01059
-0.016846
-0.010341
-0.0023846
-0.0014823
-0.0042319
-0.010134
-0.0089967
-0.0016949
-0.00077561
0.0021757
0.0050597
-0.0032908
-0.011149
-0.015286
-0.018842
-0.021433
-0.020438
-0.012604
-0.00072471
0.013639
0.014831
0.0019914
-0.0044857
-0.006236
0.0004198
0.029459
0.049714
0.030279
-0.0019678
-0.026896
-0.030978
-0.0179
6.55E-06
0.020152
0.03506
0.045749
0.064695
0.097277
0.12854
0.14859
0.154
0.15957
0.18384
0.22861
0.27725
0.29913
0.32078
0.35266
0.37077
0.38257
0.39014
0.38967
0.39443
0.40249
0.40646
0.40563
0.38999
0.37936
0.38588
0.39596
0.39852
0.39814
0.39545
0.39571
0.40534
0.41041
0.40612
0.4052
0.39988
0.39068
0.39341
0.40053
0.39982
0.38463
0.37769
0.3703
0.3571
0.35485
0.35518
0.35348
0.35308
0.35337
0.35619
0.36877
0.36829
0.35561
0.35197
0.35602
0.35224
0.34992
0.3553
0.35739
0.36689
0.37103
0.37089
0.37874
0.38659
0.39127
0.38328
0.37664
0.37212
0.36207
0.37035
0.37622
0.36535
0.35427
0.34846
0.35826
0.3732
0.37964
0.38565
0.39665
0.39692
0.38911
0.3769
0.36648
0.36618
0.37656
0.39247
0.38433
0.36323
0.35898
0.33682
0.29256
0.25372
0.20747
0.15564
0.11219
0.10337
0.11742
0.1175
0.12145
0.13037
0.12921
0.1185
0.10463
0.1063
0.12499
0.1387
0.12626
0.084417
0.04887
0.032367
0.016655
0.00779
0.00033187
-0.0076802
-0.0083851
-0.012824
-0.015928
-0.012584
-0.0053107
0.003153
-0.0011527
-0.010648
-0.018309
-0.018988
-0.016453
-0.019489
-0.019475
-0.012549
-0.01491
-0.025508
-0.026747
-0.027742
-0.027209
-0.020463
-0.018994
-0.013666
-0.011499
-0.017335
-0.01853
-0.018691
-0.018487
-0.018764
-0.024688
-0.027459
-0.027205
-0.026871
-0.027375
-0.034771
-0.036723
-0.029535
-0.030425
-0.031136
-0.022199
-0.016172
-0.015862
-0.02195
-0.022749
-0.026705
-0.027644
-0.025571
-0.024832
-0.02708
-0.034231
-0.028929
-0.028066
-0.030754
-0.027164
-0.020423
-0.017343
-0.01855
-0.017502
-0.01304
-0.010927
-0.013698
-0.023754
-0.029211
-0.02995
-0.03695
-0.033274
-0.030059
-0.01331
0.015136
0.004601
-0.019175
-0.02845
-0.043153
-0.053795
-0.043407
-0.018616
0.017422
0.043835
0.06577
0.09362
0.12149
0.1422
0.16424
0.20581
0.25827
0.31322
0.34725
0.36464
0.37473
0.3882
0.40211
0.4064
0.41444
0.41609
0.41594
0.4248
0.42194
0.41479
0.42487
0.42295
0.41682
0.42319
0.41583
0.41421
0.42441
0.42911
0.42566
0.42314
0.42438
0.42079
0.4228
0.4259
0.4222
0.40764
0.39497
0.39558
0.38832
0.38414
0.39041
0.38655
0.38211
0.3813
0.38586
0.37695
0.35664
0.35532
0.35894
0.36249
0.36814
0.36603
0.36433
0.36652
0.36587
0.36536
0.35894
0.35596
0.35123
0.34108
0.34514
0.3491
0.35192
0.36252
0.36607
0.36288
0.36074
0.35731
0.35258
0.35662
0.37069
0.37625
0.37397
0.37719
0.37371
0.36361
0.35972
0.35583
0.3449
0.33821
0.34321
0.34475
0.31511
0.27255
0.24225
0.20152
0.1621
0.13592
0.11896
0.1124
0.10488
0.10886
0.12256
0.11408
0.10324
0.1124
0.12621
0.13942
0.12903
0.10121
0.084146
0.083794
0.090302
0.079925
0.063523
0.054625
0.045517
0.041021
0.037657
0.029641
0.030231
0.033993
0.035108
0.030751
0.023916
0.020275
0.018405
0.022832
0.030616
0.03319
0.028184
0.021859
0.0173
0.014507
0.013026
0.020183
0.023035
0.015886
0.010015
0.0099095
0.016269
0.021939
0.018915
0.0165
0.0154
0.0080058
0.0070826
0.0034165
0.0029319
0.012475
0.0099826
0.0031249
0.00098601
0.0011799
-0.00041179
0.0003193
0.0023467
0.00021189
-0.0031008
-0.0051147
-0.0027462
-0.0042264
-0.0043734
-0.0040537
-0.013196
-0.012787
-0.0033683
0.0022516
0.0032856
0.0013268
0.00085664
0.00092322
-0.00029135
-0.00147
0.0061245
0.017136
0.01776
0.012871
0.012591
0.013443
0.016448
0.014275
0.011817
0.015031
0.019212
0.018224
0.033831
0.054825
0.038646
0.00085368
-0.020972
-0.035659
-0.053723
-0.046123
-0.033957
-0.022065
0.0066232
0.027217
0.049509
0.075953
0.10577
0.13204
0.14359
0.15216
0.16633
0.17254
0.18934
0.22425
0.24857
0.26055
0.26691
0.26745
0.26161
0.25812
0.25702
0.25472
0.24819
0.24348
0.23814
0.24118
0.25294
0.27007
0.28433
0.29008
0.29262
0.2969
0.28478
0.27346
0.27657
0.27255
0.26868
0.26626
0.26142
0.26044
0.26324
0.27354
0.28055
0.26981
0.26977
0.28078
0.28134
0.27576
0.27464
0.27997
0.28766
0.30155
0.30653
0.29342
0.28773
0.29081
0.28826
0.28809
0.29953
0.3092
0.30041
0.28653
0.28581
0.28409
0.2733
0.28393
0.29512
0.2838
0.2797
0.2862
0.29275
0.29848
0.29498
0.29334
0.29749
0.29426
0.3009
0.31195
0.31543
0.31441
0.31339
0.31914
0.32979
0.33301
0.32668
0.32747
0.34038
0.34528
0.32247
0.28493
0.2474
0.19972
0.17052
0.14912
0.12595
0.12295
0.11903
0.1235
0.13183
0.13259
0.12866
0.11821
0.12427
0.14738
0.14965
0.13554
0.12077
0.10529
0.09863
0.091033
0.0756
0.06885
0.065026
0.060461
0.053565
0.044305
0.04627
0.049186
0.050506
0.042682
0.032165
0.034298
0.046832
0.056194
0.047441
0.043177
0.05226
0.058001
0.060874
0.061832
0.06336
0.062949
0.064535
0.068882
0.073881
0.07823
0.074873
0.072325
0.070752
0.06714
0.059984
0.05737
0.062085
0.064689
0.059141
0.052117
0.055306
0.060022
0.063935
0.066541
0.06511
0.064599
0.06566
0.066186
0.068309
0.070877
0.064715
0.060609
0.060982
0.056495
0.055743
0.059738
0.062305
0.07178
0.072532
0.060517
0.056042
0.053538
0.056766
0.056359
0.053427
0.052487
0.044136
0.046092
0.048168
0.04113
0.045068
0.05645
0.058108
0.05402
0.050322
0.057781
0.062457
0.036537
-0.00042687
-0.026321
-0.028036
-0.034265
-0.035383
-0.015765
0.0069608
0.029926
0.045255
0.073734
0.094969
0.1155
0.13813
0.15175
0.17489
0.19688
0.22379
0.26868
0.31247
0.34168
0.36945
0.38341
0.38607
0.39682
0.40926
0.4149
0.41398
0.41711
0.41416
0.39803
0.39408
0.39935
0.40252
0.40015
0.40195
0.41897
0.42323
0.41061
0.40428
0.40553
0.40779
0.40301
0.39874
0.40295
0.39204
0.37984
0.37806
0.37521
0.37077
0.37168
0.37942
0.38783
0.39265
0.39259
0.3942
0.39026
0.39133
0.39769
0.39321
0.37898
0.36145
0.35153
0.35457
0.3627
0.37258
0.37298
0.37683
0.38288
0.38054
0.37369
0.3737
0.37374
0.36301
0.36091
0.36657
0.37236
0.37013
0.36381
0.36708
0.3775
0.37621
0.36476
0.36208
0.36337
0.35976
0.35815
0.36312
0.3649
0.36902
0.37456
0.37146
0.36517
0.35622
0.32907
0.28722
0.26126
0.23607
0.1905
0.14367
0.11374
0.1053
0.11178
0.11346
0.12589
0.13843
0.12278
0.10377
0.099412
0.1175
0.14112
0.15841
0.16155
0.14213
0.11174
0.087441
0.074491
0.066266
0.064479
0.072144
0.071929
0.06339
0.055167
0.047586
0.044736
0.036896
0.031104
0.029955
0.030923
0.029472
0.024364
0.025064
0.031361
0.028107
0.023477
0.021818
0.019242
0.017669
0.01525
0.012234
0.014295
0.024668
0.031477
0.024875
0.013782
0.0058364
0.0006235
-0.0006334
0.0024126
0.0061939
0.0073913
0.012068
0.013438
0.006774
0.0013891
-0.0016102
0.0021402
0.010061
0.015727
0.017098
0.018575
0.021977
0.019114
0.012064
0.0066861
0.0089566
0.012629
0.012999
0.013551
0.015482
0.0181
0.020263
0.021278
0.025577
0.026515
0.021443
0.02186
0.021522
0.014731
0.012515
0.012889
0.011587
0.020893
0.031655
0.035322
0.028933
0.020248
0.023992
0.031178
0.040982
0.056561
0.053671
0.023597
-0.010983
-0.024239
-0.014201
-0.018982
-0.024881
-0.0084494
0.018198
0.036846
0.036829
0.054882
0.075786
0.10416
0.14238
0.14339
0.16228
0.2142
0.25657
0.30849
0.34824
0.36088
0.372
0.37646
0.36763
0.36039
0.35956
0.36129
0.36894
0.37081
0.37229
0.37632
0.3784
0.39317
0.40001
0.38978
0.39005
0.39136
0.39114
0.3994
0.39222
0.37795
0.37604
0.3806
0.37059
0.35799
0.36765
0.36958
0.36712
0.36416
0.36142
0.36679
0.36381
0.36662
0.37431
0.3798
0.39036
0.39389
0.38395
0.37836
