Force
0.30514
0.34228
0.38516
0.42501
0.46218
0.49548
0.51119
0.51958
0.53566
0.54765
0.5514
0.54913
0.5476
0.54953
0.55498
0.55453
0.54696
0.54344
0.54431
0.5439
0.54078
0.54134
0.54367
0.54393
0.54028
0.53918
0.54087
0.54077
0.54201
0.54022
0.53742
0.53716
0.53719
0.5373
0.53841
0.53617
0.53519
0.53413
0.53345
0.5364
0.53686
0.53536
0.53497
0.53696
0.53705
0.53405
0.53219
0.52915
0.52752
0.53205
0.53382
0.5305
0.53002
0.53339
0.5327
0.53115
0.53207
0.53231
0.53162
0.52984
0.53056
0.5329
0.53192
0.53128
0.53211
0.53132
0.53113
0.53227
0.53108
0.53016
0.53121
0.53036
0.52937
0.53111
0.52962
0.52939
0.52934
0.53239
0.52286
0.53643
0.52216
0.55018
0.4497
0.24424
0.28096
0.24838
0.24048
0.23863
0.24664
0.2557
0.29268
0.33312
0.35659
0.34525
0.30276
0.2473
0.20654
0.17473
0.12041
0.063714
0.020103
-0.0015988
-0.001213
0.00017345
-0.002925
-0.0029054
0.00010764
0.0010159
-0.002278
-0.0027646
-0.001332
-0.0015468
-0.0025478
-0.001608
0.0011374
0.0010155
-0.0019795
-0.0020735
-0.0011248
-0.0007929
-0.00035293
-0.00034056
-0.0015143
-0.001028
-0.0016532
-0.00090231
0.00054971
-0.0021945
-0.0036397
-0.0025903
-0.0027482
-0.0031473
-0.0017241
-0.0011115
-0.0025034
-0.00047865
0.00040944
-0.0013412
-0.0024434
-0.00034775
0.0016236
-0.00067987
-0.00067566
-0.00022561
-0.0016399
-0.000908
-0.0007995
-0.0018544
-0.001286
-0.0018086
-0.0033378
-0.0013186
0.0014857
-5.18E-06
-0.00034672
0.00032359
-0.0012721
0.00022889
0.0013498
0.00048969
-0.0013295
-0.0020816
-0.0010831
-0.0010865
-0.0017124
-0.0037674
-0.0024684
-0.0025847
-0.004059
-0.0023933
-0.0023227
-0.0029045
-0.0036867
-0.0018927
-0.00080353
-0.0020044
-0.0026302
0.0049802
0.23457
0.27473
0.27176
0.27635
0.27363
0.27584
0.27455
0.27634
0.27568
0.27557
0.27588
0.27463
0.27525
0.28404
0.31128
0.35443
0.39707
0.43835
0.47624
0.4981
0.50632
0.52022
0.53565
0.54444
0.54085
0.5359
0.53956
0.54237
0.53958
0.53707
0.53653
0.53683
0.53723
0.53747
0.53806
0.53563
0.53584
0.53694
0.53484
0.53243
0.53191
0.53213
0.53234
0.533
0.53217
0.53199
0.53172
0.52987
0.52938
0.52899
0.52788
0.52728
0.52877
0.52805
0.52569
0.52782
0.5307
0.52836
0.52808
0.52906
0.52687
0.52493
0.52554
0.527
0.52686
0.5261
0.52504
0.52523
0.52666
0.52538
0.5245
0.52658
0.526
0.52534
0.52737
0.52545
0.52251
0.52543
0.52734
0.52517
0.52528
0.52474
0.52375
0.52491
0.52474
0.52485
0.52593
0.52454
0.52591
0.52419
0.5281
0.5187
0.52854
0.51228
0.54883
0.36627
0.24451
0.28725
0.25607
0.25941
0.25569
0.25954
0.25506
0.26261
0.28329
0.31862
0.3566
0.37686
0.35798
0.30947
0.25129
0.21455
0.18305
0.12779
0.072115
0.028381
0.0082891
0.010444
0.011844
0.0095219
0.011802
0.011951
0.011612
0.010926
0.010986
0.012295
0.011159
0.010045
0.013189
0.01265
0.0093117
0.010025
0.0098456
0.010478
0.012971
0.013246
0.013539
0.010382
0.0096626
0.013371
0.012786
0.011839
0.01035
0.0096858
0.011539
0.011846
0.012194
0.011345
0.011413
0.01267
0.011993
0.011912
0.010722
0.009227
0.0084586
0.0090426
0.012387
0.012084
0.010154
0.012381
0.01327
0.014633
0.014355
0.012129
0.011128
0.011562
0.013249
0.011267
0.0098334
0.010951
0.012144
0.010701
0.0099679
0.012577
0.011523
0.0093359
0.0095994
0.010751
0.010168
0.0095441
0.011924
0.012885
0.010778
0.0096984
0.01244
0.0094565
0.015589
0.0077903
0.018891
-0.0048393
0.074037
0.27402
0.24539
0.22542
0.20517
0.21774
0.21752
0.2152
0.21358
0.21782
0.21635
0.21463
0.21666
0.21476
0.21779
0.24808
0.29357
0.33409
0.37249
0.40946
0.43559
0.44813
0.46182
0.47612
0.48222
0.48193
0.481
0.48254
0.48638
0.48855
0.49232
0.49456
0.49544
0.49371
0.49277
0.49308
0.491
0.49069
0.48994
0.48766
0.4873
0.48634
0.48556
0.48684
0.48822
0.48776
0.48717
0.48629
0.48498
0.48594
0.48674
0.48332
0.48269
0.48367
0.48385
0.48372
0.48286
0.48211
0.48313
0.48593
0.48404
0.4832
0.48173
0.4804
0.48126
0.48208
0.48378
0.48338
0.47991
0.47981
0.48341
0.48303
0.48068
0.48136
0.48156
0.47991
0.47879
0.47985
0.47935
0.48151
0.48353
0.48076
0.4784
0.47937
0.48102
0.48039
0.47964
0.48074
0.48043
0.47934
0.47852
0.47876
0.47717
0.48014
0.47819
0.47719
0.28797
0.23943
0.27571
0.29717
0.29291
0.28656
0.29231
0.29325
0.29237
0.31526
0.36012
0.38834
0.38177
0.34139
0.28451
0.24247
0.21564
0.16785
0.11192
0.063617
0.033055
0.027002
0.029813
0.028538
0.02803
0.029917
0.028901
0.027851
0.030642
0.032207
0.031592
0.029356
0.029194
0.028748
0.025566
0.027827
0.029346
0.028682
0.030446
0.030104
0.030045
0.030562
0.032243
0.033567
0.03011
0.026579
0.028849
0.031251
0.030088
0.029253
0.028303
0.028288
0.030017
0.029932
0.028686
0.029334
0.029482
0.030552
0.030958
0.02928
0.029105
0.028374
0.027495
0.027838
0.030922
0.033577
0.029944
0.02626
0.028803
0.031839
0.028157
0.026041
0.028703
0.02872
0.028255
0.028399
0.028943
0.030007
0.029183
0.029512
0.030273
0.02824
0.027718
0.029926
0.03015
0.028764
0.028651
0.028939
0.026227
0.02942
0.025
0.034015
0.027631
0.040511
0.0096059
0.15597
0.28091
0.24142
0.2326
0.21838
0.2303
0.22586
0.226
0.22523
0.22827
0.22942
0.22848
0.22716
0.22952
0.24764
0.28703
0.33172
0.37285
0.40852
0.43848
0.4548
0.46366
0.47546
0.48676
0.49177
0.49076
0.49111
0.49348
0.49381
0.4952
0.49585
0.49407
0.49077
0.49242
0.49501
0.49184
0.4917
0.49122
0.48853
0.48819
0.48732
0.4882
0.48787
0.48867
0.48989
0.48882
0.48682
0.48517
0.48575
0.48731
0.48649
0.48635
0.48603
0.48408
0.48497
0.48699
0.48712
0.48459
0.4824
0.482
0.48201
0.4833
0.48382
0.48264
0.48218
0.48127
0.48149
0.48074
0.47977
0.48155
0.48328
0.48294
0.48177
0.48017
0.481
0.48167
0.4805
0.48016
0.48092
0.47837
0.47678
0.48031
0.48478
0.48259
0.47805
0.48016
0.48193
0.4802
0.4821
0.47827
0.4769
0.47481
0.48365
0.47347
0.49018
0.43453
0.24907
0.25123
0.24329
0.24989
0.24549
0.24931
0.25383
0.28256
0.32627
0.35367
0.34668
0.30782
0.25279
0.20986
0.1797
0.1308
0.075636
0.029442
-0.0010401
-0.0061484
-0.0021755
-0.0034002
-0.0057154
-0.0052992
-0.0038598
-0.0038908
-0.0034487
-0.0034799
-0.0038547
-0.004163
-0.0055059
-0.0052532
-0.0042095
-0.0051253
-0.0045824
-0.001443
-0.00096453
-0.0030112
-0.0054421
-0.0026073
-0.0024872
-0.0057002
-0.0046605
-0.004193
-0.0046175
-0.004773
-0.0049318
-0.0051594
-0.0051851
-0.0056767
-0.00483
-0.0039748
-0.0046471
-0.0046231
-0.0046404
-0.0038385
-0.003333
-0.0042689
-0.0057885
-0.0055157
-0.0035532
-0.0034887
-0.0048541
-0.0027686
-0.0017438
-0.00451
-0.0045331
-0.0043548
-0.0046777
-0.0023846
-0.0024176
-0.0040692
-0.0039329
-0.0045859
-0.0051019
-0.0062744
-0.0054256
-0.0019859
-0.0032113
-0.004734
-0.004192
-0.0028115
-0.0032028
-0.0046137
-0.0043963
-0.0032276
-0.0026537
-0.0022286
-0.0025238
-0.0035301
-0.0069853
-0.0023826
-0.0057369
0.00049332
-0.011552
0.21383
0.26492
0.23623
0.24963
0.24718
0.25075
0.247
0.24755
0.24682
0.24938
0.25094
0.24919
0.2499
0.26854
0.30765
0.35102
0.3891
0.42514
0.45643
0.47285
0.48336
0.4992
0.50956
0.51556
0.51578
0.51278
0.51398
0.51595
0.51784
0.51764
0.51849
0.51919
0.51777
0.5191
0.51589
0.512
0.5144
0.5153
0.51355
0.51154
0.51312
0.51293
0.50975
0.50984
0.51077
0.50861
0.50872
0.51067
0.5088
0.50826
0.50976
0.51003
0.50933
0.50839
0.50882
0.50838
0.50657
0.5062
0.50861
0.50894
0.50702
0.50655
0.50722
0.50698
0.50576
0.50561
0.50593
0.50814
0.5094
0.50692
0.50435
0.50375
0.50557
0.5076
0.50657
0.50392
0.5047
0.50571
0.50421
0.50358
0.50176
0.50252
0.50456
0.50449
0.50338
0.50385
0.50424
0.50235
0.50315
0.50239
0.50871
0.50253
0.51153
0.49424
0.52211
0.38174
0.22605
0.23962
0.24179
0.26276
0.25151
0.25453
0.2537
0.27347
0.31616
0.35515
0.35749
0.32207
0.2681
0.2208
0.19333
0.14602
0.087075
0.040313
0.0059307
-0.0037063
-0.00018136
-0.00056244
-0.00092675
-0.00060894
-0.0008089
-0.00084891
-0.00087656
9.00E-05
0.00023828
0.00098561
-0.00068773
-0.0041697
-0.0031358
-0.00018056
-0.00051943
-0.0018121
-0.00046213
0.0012112
-0.0013136
-0.00065367
0.00029659
-0.0026034
-0.0022557
-0.0014678
0.00087796
-0.000288
-0.00083147
0.0022676
0.0029816
0.0019086
0.00066156
-0.0017791
-0.0012574
4.11E-05
0.00014746
2.02E-05
-0.0020867
-0.0012675
0.00053438
-0.00076586
-0.00069209
-5.84E-05
-0.0013874
-0.00084264
9.61E-05
-0.00071296
-0.0020853
-0.00092597
0.00074881
-0.00028404
0.0018279
0.0014995
-0.00082668
-0.00056453
0.0014033
0.0028832
0.0020545
-0.00051905
-0.0016695
-0.0015632
-0.0013119
-0.001914
-0.00079288
0.00034968
-0.0014541
-0.00065153
0.00016432
-0.0019833
6.17E-06
-0.00076339
0.002191
-0.0039936
0.0071988
-0.013994
0.042171
0.26016
0.24674
0.28068
0.29191
0.28904
0.28776
0.28732
0.28762
0.28989
0.28693
0.28549
0.28813
0.28747
0.28884
0.31081
0.35438
0.39834
0.43594
0.47238
0.50258
0.5169
0.52639
0.53938
0.54909
0.55426
0.55002
0.55
0.55528
0.55829
0.55505
0.54722
0.5462
0.54706
0.54685
0.54655
0.54694
0.54775
0.54562
0.54334
0.54191
0.54399
0.5472
0.5446
0.54002
0.53896
0.54071
0.54184
0.54111
0.5398
0.53853
0.54049
0.54189
0.54063
0.53966
0.53895
0.53564
0.5366
0.5394
0.53777
0.53572
0.53612
0.53734
0.53774
0.53885
0.53675
0.53828
0.53978
0.53709
0.5348
0.53569
0.53751
0.53636
0.5354
0.53545
0.53691
0.53552
0.53324
0.5351
0.53771
0.53731
0.53466
0.53371
0.53393
0.53357
0.53439
0.53517
0.53686
0.53352
0.53436
0.53518
0.53723
0.53144
0.53942
0.52836
0.54375
0.31936
0.25711
0.28351
0.25774
0.26581
0.26647
0.2687
0.26456
0.2695
0.29267
0.33432
0.37016
0.37803
0.3474
0.29272
0.24189
0.21283
0.17416
0.11708
0.063465
0.024723
0.012713
0.017055
0.020491
0.020878
0.019425
0.017546
0.017759
0.019669
0.019459
0.018983
0.020362
0.021439
0.020381
0.020957
0.019575
0.015293
0.016831
0.021148
0.021669
0.019602
0.019137
0.019254
0.018504
0.019553
0.020987
0.01871
0.018616
0.020378
0.019522
0.0189
0.019674
0.020736
0.019196
0.017348
0.018047
0.016888
0.0166
0.016836
0.016221
0.016846
0.017516
0.019193
0.019877
0.017789
0.017573
0.022017
0.022813
0.019311
0.017407
0.02051
0.018749
0.016629
0.018309
0.018439
0.019534
0.019695
0.020461
0.019305
0.018133
0.017766
0.01886
0.0194
0.018749
0.017741
0.019378
0.019549
0.020209
0.020051
0.023311
0.018214
0.023674
0.012567
0.029626
-0.00024259
0.12649
0.2863
0.24757
0.23832
0.22509
0.23684
0.22982
0.2305
0.23046
0.23031
0.22962
0.23016
0.22889
0.22789
0.23756
0.27227
0.31699
0.3592
0.39692
0.43134
0.45309
0.46229
0.47641
0.4898
0.4963
0.49489
0.49355
0.49684
0.50219
0.49743
0.48732
0.48744
0.4907
0.49092
0.48983
0.49033
0.48991
0.48751
0.48866
0.48998
0.48741
0.48399
0.48543
0.48551
0.4851
0.48411
0.48455
0.48464
0.4827
0.48267
0.48329
0.48427
0.48414
0.48388
0.48257
0.48191
0.48068
0.47994
0.48145
0.48237
0.48199
0.48172
0.48054
0.47978
0.48068
0.47949
0.4786
0.47997
0.48111
0.48182
0.48031
0.4792
0.48006
0.48087
0.48056
0.47846
0.47653
0.47647
0.47748
0.47788
0.47899
0.47832
0.47754
0.47815
0.47723
0.47704
0.48011
0.48057
0.47927
0.47618
0.47747
0.4771
0.47996
0.472
0.48183
0.44715
0.2604
0.2407
0.23698
0.25563
0.25316
0.24933
0.26191
0.29441
0.33317
0.36483
0.36444
0.32682
0.27111
