Force
0.55886
0.56029
0.5575
0.55515
0.55414
0.55594
0.55665
0.55364
0.55137
0.55254
0.5538
0.55338
0.55175
0.55224
0.55233
0.5528
0.55365
0.55381
0.55409
0.55172
0.55119
0.55187
0.55019
0.55044
0.55046
0.5505
0.5517
0.55061
0.55003
0.55028
0.54823
0.54893
0.55175
0.55095
0.55004
0.55031
0.549
0.54911
0.55154
0.55155
0.54935
0.54812
0.54837
0.55002
0.55092
0.54844
0.54568
0.54721
0.54943
0.55041
0.55055
0.5493
0.54888
0.54891
0.54761
0.54604
0.54525
0.54567
0.54765
0.54771
0.54741
0.53759
0.28829
0.25348
0.24246
0.2144
0.22011
0.22412
0.23038
0.26069
0.30369
0.33642
0.36364
0.36406
0.32449
0.2718
0.22196
0.17316
0.13152
0.10291
0.065242
0.021273
-0.0079761
-0.031963
-0.041114
-0.036585
-0.035824
-0.039357
-0.038845
-0.036473
-0.034972
-0.0358
-0.038084
-0.037013
-0.036136
-0.037784
-0.036423
-0.03495
-0.036641
-0.038213
-0.038959
-0.036934
-0.035314
-0.036589
-0.03931
-0.038793
-0.035742
-0.034525
-0.03598
-0.03868
-0.038861
-0.037755
-0.035336
-0.033211
-0.034051
-0.037857
-0.038781
-0.036012
-0.034754
-0.036645
-0.03681
-0.035338
-0.037198
-0.036936
-0.036511
-0.037555
-0.037021
-0.036559
-0.036408
-0.035504
-0.036123
-0.036844
-0.036781
-0.038174
-0.037762
-0.035583
-0.035213
-0.035038
-0.034377
-0.035711
-0.037466
-0.03651
-0.037699
-0.03837
-0.03599
-0.034815
-0.035541
-0.036663
-0.036777
-0.036115
-0.038474
-0.036748
-0.038916
-0.033237
-0.040761
-0.031171
-0.049473
0.013342
0.26406
0.25562
0.28312
0.29363
0.29158
0.28729
0.29152
0.29083
0.2897
0.28809
0.29613
0.32689
0.36896
0.4091
0.44534
0.48093
0.50706
0.53057
0.53897
0.54126
0.55545
0.56374
0.56777
0.57061
0.56875
0.56901
0.57116
0.5711
0.56733
0.56651
0.56864
0.56698
0.56199
0.55887
0.56076
0.56147
0.56102
0.56009
0.55826
0.55906
0.55771
0.55537
0.55848
0.56174
0.55851
0.55316
0.55519
0.55717
0.55534
0.55477
0.55569
0.55719
0.55675
0.5549
0.55441
0.55287
0.55312
0.55461
0.55462
0.55525
0.55335
0.5518
0.5529
0.55447
0.55604
0.55308
0.55055
0.55294
0.55335
0.55162
0.54999
0.55076
0.55325
0.55347
0.55385
0.5528
0.5509
0.55382
0.55064
0.54684
0.55343
0.55381
0.54824
0.55017
0.55155
0.54847
0.54834
0.54946
0.5508
0.54667
0.55094
0.54491
0.55838
0.53798
0.56943
0.4465
0.24313
0.28458
0.26725
0.29153
0.28198
0.25185
0.20291
0.15691
0.10898
0.064825
0.03532
-0.00039632
-0.050577
-0.090625
-0.11256
-0.11297
-0.11026
-0.11246
-0.11248
-0.11155
-0.11211
-0.11289
